Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
"2,019",2,2,1,54,6,1,5,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,54,6,1,6,1,9,#NULL!,#NULL!,"3,245.520",1
"2,019",2,2,1,60,1,1,1,2,2,"2,608.834","13,044.170","2,126,199.710",1
"2,019",2,2,1,60,1,1,3,1,2,747.984,"3,365.928","759,203.760",2
"2,019",2,2,1,60,1,1,3,2,2,952.733,"6,304.224","1,021,558.435",2
"2,019",2,2,1,60,1,1,4,2,1,687.698,"1,375.396","1,041,862.470",1
"2,019",2,2,1,60,1,1,4,2,2,623.323,"2,493.292","1,255,995.845",1
"2,019",2,2,1,60,1,1,5,1,1,623.323,"1,869.969","1,879,318.845",1
"2,019",2,2,1,60,1,1,5,1,2,"7,817.129","37,152.115","4,844,511.849",4
"2,019",2,2,1,60,1,1,5,2,2,997.315,"4,986.575","2,103,087.725",2
"2,019",2,2,1,60,1,1,6,1,2,933.901,"5,549.077","884,154.512",2
"2,019",2,2,1,60,1,1,9,1,2,623.323,"6,856.553","647,009.274",1
"2,019",2,2,1,60,1,1,9,2,2,"2,608.834","26,088.340","2,481,001.134",1
"2,019",2,2,1,60,1,2,1,2,1,"2,608.834","7,826.502","952,224.410",1
"2,019",2,2,1,60,1,2,4,1,1,373.992,"1,121.976","219,159.312",1
"2,019",2,2,1,60,1,2,9,2,2,"2,608.834","20,870.672","2,029,672.852",1
"2,019",2,2,1,60,2,1,3,1,1,623.323,"1,869.969","632,672.845",1
"2,019",2,2,1,60,2,1,3,2,1,623.323,623.323,"332,231.159",1
"2,019",2,2,1,60,2,1,3,2,2,654.953,"2,619.812","664,777.295",1
"2,019",2,2,1,60,2,1,4,1,1,623.323,623.323,"112,198.140",1
"2,019",2,2,1,60,2,1,4,1,2,"2,493.566","12,467.830","3,777,752.490",1
"2,019",2,2,1,60,2,1,4,2,1,725.511,"1,451.022","373,638.165",1
"2,019",2,2,1,60,2,1,5,1,1,817.311,"2,451.933","1,810,343.865",1
"2,019",2,2,1,60,2,1,5,1,2,"1,278.276","5,768.057","1,553,105.340",2
"2,019",2,2,1,60,4,1,1,1,3,"1,007.486","21,157.206","15,112.290",1
"2,019",2,2,1,60,4,1,2,2,3,"1,007.486","21,157.206","48,359.328",1
"2,019",2,2,1,60,4,1,3,1,1,747.984,"2,243.952","198,215.760",2
"2,019",2,2,1,60,4,1,3,1,2,373.992,"2,991.936","1,501,577.880",1
"2,019",2,2,1,60,4,1,3,2,2,373.992,"1,869.960","28,049.400",1
"2,019",2,2,1,60,4,1,4,1,2,"2,608.834","13,044.170","1,343,549.510",1
"2,019",2,2,1,60,4,1,5,1,2,623.323,"2,493.292","321,011.345",1
"2,019",2,2,1,60,4,1,5,2,2,621.866,"4,353.062","382,447.590",1
"2,019",2,2,1,60,4,1,6,1,2,623.323,"4,986.584","632,672.845",1
"2,019",2,2,1,60,4,1,6,2,2,"1,683.898","15,155.082","614,716.170",3
"2,019",2,2,1,60,4,1,7,2,2,"3,232.157","16,045.243","1,352,899.355",2
"2,019",2,2,1,60,4,2,3,1,1,370.870,"1,112.610","277,410.760",1
"2,019",2,2,1,60,5,1,3,1,1,621.866,621.866,"71,514.590",1
"2,019",2,2,1,60,5,1,6,1,1,"2,608.834","7,826.502","2,647,966.510",1
"2,019",2,2,1,60,5,1,9,1,2,623.323,"4,363.261","908,804.934",1
"2,019",2,2,1,60,6,1,3,1,9,#NULL!,#NULL!,"33,937.900",1
"2,019",2,2,1,60,6,1,4,1,9,#NULL!,#NULL!,"18,699.690",1
"2,019",2,2,1,61,1,1,2,1,2,712.591,"5,441.607","2,168,869.577",2
"2,019",2,2,1,61,1,1,2,1,3,323.904,"4,534.656","652,666.560",1
"2,019",2,2,1,61,1,1,2,2,1,499.463,998.926,"17,481.205",1
"2,019",2,2,1,61,1,1,3,1,1,323.904,971.712,"37,248.960",1
"2,019",2,2,1,61,1,1,3,1,2,"1,983.722","12,550.140","4,489,402.206",5
"2,019",2,2,1,61,1,1,3,2,2,"4,909.368","29,822.678","7,013,163.008",5
"2,019",2,2,1,61,1,1,3,2,3,323.904,"4,534.656","1,300,474.560",1
"2,019",2,2,1,61,1,1,4,1,1,712.591,"2,137.773","6,877,455.865",2
"2,019",2,2,1,61,1,1,4,1,2,"2,378.575","17,732.984","5,742,195.093",7
"2,019",2,2,1,61,1,1,4,1,3,373.992,"5,983.872","753,593.880",1
"2,019",2,2,1,61,1,1,4,2,2,"1,043.640","8,349.120","1,300,770.250",2
"2,019",2,2,1,61,1,1,5,1,2,"2,502.073","22,330.976","3,796,928.973",6
"2,019",2,2,1,61,1,1,5,2,2,978.857,"5,218.189","2,940,536.355",2
"2,019",2,2,1,61,1,1,5,2,3,621.866,"9,949.856","631,193.990",1
"2,019",2,2,1,61,1,1,9,#NULL!,2,323.904,"1,619.520","518,246.400",1
"2,019",2,2,1,61,1,2,2,1,2,601.340,"4,810.720","95,613.060",1
"2,019",2,2,1,61,1,2,2,1,3,650.676,"13,664.196","2,395,789.032",1
"2,019",2,2,1,61,1,2,4,1,3,"1,944.508","27,223.112","7,013,840.356",1
"2,019",2,2,1,61,1,2,6,2,2,453.707,"4,537.070","52,176.305",1
"2,019",2,2,1,61,2,1,3,1,1,323.904,971.712,"304,145.856",1
"2,019",2,2,1,61,2,1,3,1,3,388.687,"5,441.618","122,436.405",1
"2,019",2,2,1,61,2,1,3,2,1,725.511,725.511,"155,984.865",1
"2,019",2,2,1,61,2,1,3,2,2,"1,944.508","13,611.556","1,001,421.620",1
"2,019",2,2,1,61,2,1,4,1,1,"1,379.502","3,515.183","844,066.526",2
"2,019",2,2,1,61,2,1,4,1,2,"2,526.697","12,115.480","3,339,347.515",7
"2,019",2,2,1,61,2,1,4,1,3,388.687,"7,773.740","783,204.305",1
"2,019",2,2,1,61,2,1,4,2,1,"1,012.010","2,647.343","1,174,161.102",2
"2,019",2,2,1,61,2,1,5,1,1,323.904,323.904,"152,234.880",1
"2,019",2,2,1,61,2,1,5,1,2,323.904,"1,295.616","1,170,912.960",1
"2,019",2,2,1,61,2,1,5,2,1,684.764,"1,369.528","44,509.660",1
"2,019",2,2,1,61,2,1,6,1,2,"2,941.319","19,339.207","6,701,643.261",6
"2,019",2,2,1,61,2,1,9,1,1,323.904,971.712,"304,145.856",1
"2,019",2,2,1,61,2,2,3,2,1,323.904,647.808,"228,028.416",1
"2,019",2,2,1,61,3,1,2,2,5,453.707,"54,444.840","2,127,885.830",1
"2,019",2,2,1,61,4,1,1,2,4,"2,617.605","81,145.755","2,002,467.825",1
"2,019",2,2,1,61,4,1,2,2,2,621.866,"4,353.062","755,567.190",1
"2,019",2,2,1,61,4,1,3,1,1,623.323,623.323,"71,682.145",1
"2,019",2,2,1,61,4,1,3,1,2,"1,152.417","6,409.893","708,736.455",2
"2,019",2,2,1,61,4,1,3,2,2,"3,586.624","29,015.922","1,448,310.536",7
"2,019",2,2,1,61,4,1,4,1,1,388.687,"1,166.061","227,770.582",1
"2,019",2,2,1,61,4,1,4,1,2,"1,969.027","10,766.759","1,238,434.185",5
"2,019",2,2,1,61,4,1,4,1,3,"5,552.760","85,979.336","32,236,756.400",5
"2,019",2,2,1,61,4,1,4,2,2,"3,755.208","25,650.786","1,188,998.520",4
"2,019",2,2,1,61,4,1,4,2,3,"1,489.348","20,850.872","6,281,556.920",2
"2,019",2,2,1,61,4,1,5,1,1,"3,537.548","10,612.644","3,681,797.770",5
"2,019",2,2,1,61,4,1,5,1,2,"2,294.230","15,140.382","1,787,836.397",4
"2,019",2,2,1,61,4,1,5,1,3,323.904,"4,534.656","4,858.560",1
"2,019",2,2,1,61,4,1,5,2,2,945.770,"8,136.142","14,186.550",2
"2,019",2,2,1,61,4,1,5,2,3,"1,035.641","14,498.974","1,051,175.615",1
"2,019",2,2,1,61,4,1,6,1,2,"2,314.277","17,736.605","2,336,864.955",6
"2,019",2,2,1,61,4,1,6,2,2,"1,023.361","5,116.805","834,039.215",1
"2,019",2,2,1,61,4,1,7,1,2,"1,077.030","6,915.887","483,647.700",2
"2,019",2,2,1,61,4,1,7,1,4,"2,265.696","101,956.320","373,839.840",1
"2,019",2,2,1,61,4,1,7,2,5,650.676,"62,464.896","6,516,520.140",1
"2,019",2,2,1,61,4,1,9,#NULL!,2,323.904,"1,295.616","185,920.896",1
"2,019",2,2,1,61,4,1,9,1,2,966.380,"4,831.900","665,835.820",1
"2,019",2,2,1,61,4,2,3,1,3,650.676,"9,109.464","478,246.860",1
"2,019",2,2,1,61,5,1,2,2,1,"7,355.249","7,355.249","1,250,392.330",1
"2,019",2,2,1,61,5,1,3,2,4,388.687,"13,604.045","783,204.305",1
"2,019",2,2,1,61,5,1,4,1,1,"2,069.173","2,522.880","430,738.663",3
"2,019",2,2,1,61,5,1,4,2,0,692.289,0.000,"10,384.335",1
"2,019",2,2,1,61,5,1,5,1,2,373.992,"2,991.936","1,429,771.416",1
"2,019",2,2,1,61,5,1,6,1,1,654.953,654.953,"140,814.895",1
"2,019",2,2,1,61,5,1,9,2,4,323.904,"15,871.296","627,725.952",1
"2,019",2,2,1,61,6,1,3,1,9,#NULL!,#NULL!,"10,315.470",1
"2,019",2,2,1,61,6,1,3,2,9,#NULL!,#NULL!,"4,941.150",1
"2,019",2,2,1,62,1,1,2,1,1,623.323,623.323,"321,011.345",1
"2,019",2,2,1,62,1,1,2,1,2,623.323,"3,116.615","1,257,865.814",1
"2,019",2,2,1,62,1,1,3,1,2,"2,296.061","19,435.243","4,211,199.465",4
"2,019",2,2,1,62,1,1,3,1,3,344.059,"8,257.416","578,707.238",1
"2,019",2,2,1,62,1,1,3,2,2,"1,976.371","13,730.054","2,345,705.565",4
"2,019",2,2,1,62,1,1,3,2,3,623.323,"9,349.845","425,106.286",1
"2,019",2,2,1,62,1,1,4,1,2,"6,906.981","54,706.758","21,274,023.138",14
"2,019",2,2,1,62,1,1,4,1,3,"1,196.757","17,951.355","5,471,882.855",2
"2,019",2,2,1,62,1,1,4,2,2,"4,133.160","27,854.986","5,979,523.712",8
"2,019",2,2,1,62,1,1,4,2,3,623.323,"8,726.522","445,675.945",1
"2,019",2,2,1,62,1,1,5,1,1,373.992,"1,121.976","5,609.880",1
"2,019",2,2,1,62,1,1,5,1,2,"6,234.188","40,829.187","12,097,277.613",11
"2,019",2,2,1,62,1,1,5,2,2,"1,246.646","11,219.814","2,605,490.140",2
"2,019",2,2,1,62,1,1,5,2,3,647.808,"12,956.160","754,696.320",2
"2,019",2,2,1,62,1,1,6,1,2,"1,248.876","7,149.197","2,114,968.287",2
"2,019",2,2,1,62,1,1,6,1,3,"1,061.690","15,985.636","3,302,524.032",2
"2,019",2,2,1,62,1,1,6,1,4,904.817,"30,763.778","3,632,840.255",1
"2,019",2,2,1,62,1,1,6,2,1,370.870,741.740,"5,563.050",1
"2,019",2,2,1,62,1,1,6,2,2,623.323,"3,739.938","1,006,666.645",1
"2,019",2,2,1,62,1,1,6,2,3,623.323,"8,726.522","944,334.345",1
"2,019",2,2,1,62,1,1,9,1,2,621.866,"2,487.464","1,045,978.612",1
"2,019",2,2,1,62,1,1,9,1,3,373.992,"7,479.840","2,054,338.056",1
"2,019",2,2,1,62,1,1,9,2,2,654.953,"6,549.530","1,884,954.734",1
"2,019",2,2,1,62,1,2,3,2,2,623.323,"3,739.938","1,196,156.837",1
"2,019",2,2,1,62,1,2,4,1,2,623.323,"6,233.230","1,538,361.164",1
"2,019",2,2,1,62,1,2,4,2,2,323.904,"1,295.616","394,191.168",1
"2,019",2,2,1,62,1,2,9,1,1,764.112,"1,528.224","552,452.976",1
"2,019",2,2,1,62,1,2,9,2,2,623.323,"2,493.292","758,584.091",1
"2,019",2,2,1,62,2,1,4,1,1,323.904,971.712,"490,714.560",1
"2,019",2,2,1,62,2,1,4,1,2,762.679,"4,964.761","2,890,469.190",2
"2,019",2,2,1,62,2,1,4,2,3,568.917,"10,809.423","1,430,826.255",1
"2,019",2,2,1,62,2,1,6,1,2,654.953,"5,894.577","3,284,589.295",1
"2,019",2,2,1,62,2,1,6,1,3,623.323,"11,219.814","3,258,732.644",1
"2,019",2,2,1,62,2,2,5,1,2,323.904,"2,267.328","846,037.248",1
"2,019",2,2,1,62,3,1,2,1,3,623.323,"11,843.137","9,349.845",1
"2,019",2,2,1,62,3,1,2,1,4,"1,035.641","81,815.639","3,211,522.741",1
"2,019",2,2,1,62,3,1,2,1,5,"1,224.663","195,924.097","7,453,613.165",2
"2,019",2,2,1,62,3,1,2,2,5,373.992,"36,651.216","1,435,381.296",1
"2,019",2,2,1,62,3,1,4,1,2,623.323,"6,856.553","3,125,964.845",1
"2,019",2,2,1,62,4,1,1,2,3,601.340,"9,020.100","9,020.100",1
"2,019",2,2,1,62,4,1,2,1,1,370.870,370.870,"116,824.050",1
"2,019",2,2,1,62,4,1,2,1,2,"2,151.090","12,906.540","462,484.350",1
"2,019",2,2,1,62,4,1,2,1,3,388.687,"7,385.053","64,133.355",1
"2,019",2,2,1,62,4,1,2,2,1,623.323,"1,869.969","9,349.845",1
"2,019",2,2,1,62,4,1,2,2,4,849.582,"44,178.264","879,317.370",1
"2,019",2,2,1,62,4,1,3,1,2,323.904,"4,210.752","263,981.760",1
"2,019",2,2,1,62,4,1,3,1,3,435.151,"8,703.020","517,829.690",1
"2,019",2,2,1,62,4,1,3,2,2,623.323,"6,233.230","258,679.045",1
"2,019",2,2,1,62,4,1,4,1,2,"1,409.633","10,040.101","2,552,753.495",2
"2,019",2,2,1,62,4,1,4,1,3,"1,844.784","26,262.127","997,633.704",3
"2,019",2,2,1,62,4,1,4,1,4,621.866,"23,630.908","1,563,992.990",1
"2,019",2,2,1,62,4,1,4,2,1,323.904,647.808,"976,570.560",1
"2,019",2,2,1,62,4,1,4,2,2,323.904,"3,886.848","328,762.560",1
"2,019",2,2,1,62,4,1,5,1,1,"1,035.641","3,106.923","509,535.372",1
"2,019",2,2,1,62,4,1,5,1,2,"1,811.226","16,747.537","683,531.642",3
"2,019",2,2,1,62,4,1,5,1,3,323.904,"5,182.464","2,944,611.264",1
"2,019",2,2,1,62,4,1,5,2,2,947.227,"9,496.755","1,181,244.464",2
"2,019",2,2,1,62,4,1,5,2,3,"1,016.193","16,170.126","447,062.235",2
"2,019",2,2,1,62,4,1,6,1,1,623.323,"1,246.646","1,255,995.845",1
"2,019",2,2,1,62,4,1,6,1,2,"4,147.820","30,219.263","6,085,881.252",6
"2,019",2,2,1,62,4,1,6,1,3,373.992,"5,609.880","727,040.448",1
"2,019",2,2,1,62,4,1,6,2,2,"1,055.047","7,839.036","577,377.230",2
"2,019",2,2,1,62,4,1,6,2,4,697.896,"24,252.720","587,164.104",2
"2,019",2,2,1,62,4,1,7,1,2,978.857,"8,478.664","828,582.221",2
"2,019",2,2,1,62,4,1,7,1,4,904.817,"28,049.327","194,535.655",1
"2,019",2,2,1,62,4,1,9,1,2,"1,315.612","11,355.117","3,074,612.577",2
"2,019",2,2,1,62,4,1,9,1,4,623.323,"19,323.013","796,606.794",1
"2,019",2,2,1,62,4,1,9,2,2,"1,035.641","12,427.692","4,112,530.411",1
"2,019",2,2,1,62,5,1,3,1,1,329.410,329.410,"14,823.450",1
"2,019",2,2,1,62,5,1,3,1,3,623.323,"13,089.783","4,684,272.345",1
"2,019",2,2,1,62,5,1,5,1,1,323.904,323.904,"69,639.360",1
"2,019",2,2,1,62,5,1,5,2,1,623.323,623.323,"632,672.845",1
"2,019",2,2,1,62,5,1,5,2,2,453.707,"3,629.656","460,512.605",1
"2,019",2,2,1,62,5,1,6,1,2,756.179,"8,317.969","1,088,897.760",1
"2,019",2,2,1,62,5,1,7,1,4,623.323,"34,906.088","1,377,543.830",1
"2,019",2,2,1,62,5,1,9,1,1,373.992,"1,121.976","629,054.544",1
"2,019",2,2,1,62,5,2,4,2,5,623.323,"62,332.300","2,440,309.545",1
"2,019",2,2,1,62,6,1,1,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,62,6,1,2,2,9,#NULL!,#NULL!,"40,865.550",1
"2,019",2,2,1,62,6,1,3,1,9,#NULL!,#NULL!,"79,059.000",1
"2,019",2,2,1,62,6,1,4,1,9,#NULL!,#NULL!,"2,243.163",1
"2,019",2,2,1,70,1,1,2,2,1,"1,664.226","1,664.226","191,385.990",1
"2,019",2,2,1,70,1,1,2,2,2,398.047,"4,378.517","1,996,205.705",1
"2,019",2,2,1,70,1,1,3,1,1,729.750,"1,857.547","1,299,083.948",2
"2,019",2,2,1,70,1,1,3,1,2,"1,469.771","10,742.500","1,067,235.515",3
"2,019",2,2,1,70,1,1,3,2,1,331.703,331.703,"71,316.145",1
"2,019",2,2,1,70,1,1,3,2,2,995.109,"6,302.357","1,477,405.162",3
"2,019",2,2,1,70,1,1,3,2,3,729.750,"11,277.953","2,266,540.250",2
"2,019",2,2,1,70,1,1,4,1,2,"1,554.994","12,837.999","4,108,579.596",3
"2,019",2,2,1,70,1,1,4,1,4,331.703,"11,941.308","502,530.045",1
"2,019",2,2,1,70,1,1,4,2,2,"3,918.067","38,544.881","3,510,754.529",2
"2,019",2,2,1,70,1,1,5,1,2,995.109,"4,975.545","1,225,642.585",3
"2,019",2,2,1,70,1,1,5,1,3,330.382,"4,955.730","335,337.730",1
"2,019",2,2,1,70,1,1,5,2,1,948.518,"2,228.739","726,577.360",2
"2,019",2,2,1,70,1,1,5,2,2,"1,726.436","13,774.225","4,110,719.140",3
"2,019",2,2,1,70,1,1,6,1,2,"1,368.300","9,022.509","1,463,308.520",3
"2,019",2,2,1,70,1,1,6,2,1,"3,919.728","11,151.039","2,545,844.088",2
"2,019",2,2,1,70,1,1,6,2,2,970.253,"5,871.230","2,274,334.795",2
"2,019",2,2,1,70,1,1,7,1,2,"1,731.616","15,584.544","2,507,379.968",1
"2,019",2,2,1,70,1,2,6,1,2,"2,456.551","9,826.204","9,752,507.470",1
"2,019",2,2,1,70,2,1,3,1,1,663.406,"1,658.515","839,208.590",2
"2,019",2,2,1,70,2,1,3,1,2,663.406,"2,653.624","1,668,466.090",2
"2,019",2,2,1,70,2,1,3,2,1,331.703,995.109,"71,316.145",1
"2,019",2,2,1,70,2,1,4,1,1,682.994,"1,697.691","743,909.110",2
"2,019",2,2,1,70,2,1,4,1,2,"5,006.242","27,242.202","3,110,792.688",8
"2,019",2,2,1,70,2,1,5,1,1,331.703,331.703,"668,381.545",1
"2,019",2,2,1,70,2,1,5,1,2,"1,726.497","9,271.035","2,044,254.255",4
"2,019",2,2,1,70,2,1,5,2,2,398.047,"2,388.282","1,572,683.697",1
"2,019",2,2,1,70,2,1,6,1,2,331.703,"1,326.812","369,848.845",1
"2,019",2,2,1,70,2,1,9,1,2,398.047,"1,990.235","650,408.798",1
"2,019",2,2,1,70,2,2,3,2,2,577.423,"4,041.961","67,558.491",1
"2,019",2,2,1,70,3,1,2,2,4,"1,230.292","49,828.495","1,027,360.580",2
"2,019",2,2,1,70,3,1,4,2,2,398.047,"2,388.282","364,213.005",1
"2,019",2,2,1,70,4,1,2,2,2,"1,454.591","10,182.137","1,563,464.370",2
"2,019",2,2,1,70,4,1,2,2,3,794.508,"14,700.777","687,011.520",2
"2,019",2,2,1,70,4,1,4,1,2,732.459,"4,058.756","164,515.598",2
"2,019",2,2,1,70,4,1,4,2,2,939.848,"4,754.501","871,019.970",2
"2,019",2,2,1,70,4,1,5,1,2,"4,823.117","32,025.067","6,578,935.955",6
"2,019",2,2,1,70,4,1,5,1,4,788.864,"24,454.784","3,088,402.560",1
"2,019",2,2,1,70,4,1,6,1,1,331.703,663.406,"170,827.045",1
"2,019",2,2,1,70,4,1,6,1,2,"1,984.367","11,115.976","1,873,726.726",4
"2,019",2,2,1,70,4,1,6,1,4,398.047,"11,543.363","603,041.205",1
"2,019",2,2,1,70,4,1,6,2,1,577.423,"1,732.269","54,855.185",1
"2,019",2,2,1,70,4,1,6,2,2,577.423,"3,464.538","297,372.845",1
"2,019",2,2,1,70,4,1,7,1,3,698.027,"10,470.405","1,458,876.430",1
"2,019",2,2,1,70,4,2,5,2,4,668.052,"22,045.716","1,012,098.780",1
"2,019",2,2,1,70,6,1,2,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,70,6,1,2,2,9,#NULL!,#NULL!,"33,951.054",1
"2,019",2,2,1,70,6,1,4,1,9,#NULL!,#NULL!,"626,029.000",1
"2,019",2,2,1,71,1,1,2,1,2,370.870,"1,854.350","507,721.030",1
"2,019",2,2,1,71,1,1,2,2,1,"1,853.819","3,042.701","1,191,304.303",2
"2,019",2,2,1,71,1,1,2,2,2,373.992,"4,487.904","425,602.896",1
"2,019",2,2,1,71,1,1,3,1,2,"3,412.739","29,761.600","6,957,780.585",7
"2,019",2,2,1,71,1,1,3,1,3,324.875,"6,497.500","817,060.625",1
"2,019",2,2,1,71,1,1,3,2,1,810.852,"2,432.556","417,588.780",1
"2,019",2,2,1,71,1,1,3,2,2,"6,671.236","56,101.157","12,109,290.591",10
"2,019",2,2,1,71,1,1,3,2,3,370.870,"5,563.050","450,607.050",1
"2,019",2,2,1,71,1,1,4,1,2,"3,589.045","26,419.540","11,964,073.375",5
"2,019",2,2,1,71,1,1,4,1,3,"2,000.451","32,007.216","5,721,289.860",1
"2,019",2,2,1,71,1,1,4,2,2,"2,102.431","16,824.374","6,485,342.265",3
"2,019",2,2,1,71,1,1,5,1,1,594.441,"1,783.323","861,939.450",1
"2,019",2,2,1,71,1,1,5,1,2,"4,819.351","32,943.230","5,952,279.908",5
"2,019",2,2,1,71,1,1,5,2,1,899.206,"2,123.611","584,396.470",2
"2,019",2,2,1,71,1,1,5,2,2,"1,289.059","8,373.015","1,926,521.985",3
"2,019",2,2,1,71,1,1,6,1,2,810.852,"7,297.668","417,588.780",1
"2,019",2,2,1,71,1,1,6,1,3,324.875,"6,822.375","1,020,107.500",1
"2,019",2,2,1,71,1,1,6,2,2,594.441,"5,944.410","1,138,354.515",1
"2,019",2,2,1,71,1,1,7,1,3,324.875,"6,497.500","973,650.375",1
"2,019",2,2,1,71,1,1,7,2,2,574.007,"2,870.035","785,815.583",1
"2,019",2,2,1,71,1,1,9,#NULL!,1,"1,422.042","2,844.084","974,098.770",1
"2,019",2,2,1,71,1,1,9,#NULL!,2,344.403,"2,755.224","521,426.142",1
"2,019",2,2,1,71,1,2,3,1,2,"1,017.164","5,043.281","1,593,652.835",2
"2,019",2,2,1,71,1,2,4,1,2,810.852,"4,865.112","829,501.596",1
"2,019",2,2,1,71,1,2,5,1,2,810.852,"3,243.408","229,471.116",1
"2,019",2,2,1,71,1,2,5,2,2,344.403,"2,410.821","174,612.321",1
"2,019",2,2,1,71,1,2,9,2,2,"7,073.737","35,368.685","6,408,805.722",1
"2,019",2,2,1,71,2,1,2,2,2,"2,098.961","23,088.571","871,068.815",1
"2,019",2,2,1,71,2,1,3,1,2,325.199,"1,625.995","199,997.385",1
"2,019",2,2,1,71,2,1,3,1,3,810.852,"17,027.892","2,008,480.404",1
"2,019",2,2,1,71,2,1,3,2,1,725.511,725.511,"192,260.415",1
"2,019",2,2,1,71,2,1,3,2,2,984.683,"6,688.582","998,672.761",2
"2,019",2,2,1,71,2,1,3,2,4,325.199,"22,438.731","636,089.244",1
"2,019",2,2,1,71,2,1,4,1,1,"4,049.181","10,762.684","3,280,189.661",7
"2,019",2,2,1,71,2,1,4,1,2,344.403,"2,066.418","321,672.402",1
"2,019",2,2,1,71,2,1,4,2,2,"1,480.454","7,930.622","4,994,214.219",3
"2,019",2,2,1,71,2,1,5,1,2,"1,541.156","7,380.905","1,605,882.840",2
"2,019",2,2,1,71,2,1,5,2,2,810.852,"3,243.408","823,014.780",1
"2,019",2,2,1,71,2,1,6,1,2,"1,621.704","8,108.520","2,862,307.560",2
"2,019",2,2,1,71,2,1,9,#NULL!,1,966.380,"2,899.140","1,114,236.140",1
"2,019",2,2,1,71,2,2,5,1,2,828.513,"3,314.052","1,193,887.233",1
"2,019",2,2,1,71,3,1,2,1,4,433.431,"13,002.930","353,246.265",1
"2,019",2,2,1,71,3,1,2,1,5,"1,007.486","101,756.086","2,030,084.290",1
"2,019",2,2,1,71,3,1,2,2,2,344.403,"4,477.239","971,560.863",1
"2,019",2,2,1,71,3,1,2,2,6,344.403,"96,777.243","280,688.445",1
"2,019",2,2,1,71,3,1,4,2,2,676.652,"5,413.216","1,227,446.728",1
"2,019",2,2,1,71,4,1,2,1,2,"1,035.641","8,285.128","274,444.865",1
"2,019",2,2,1,71,4,1,2,2,2,"3,106.447","18,722.671","6,263,682.515",2
"2,019",2,2,1,71,4,1,3,1,2,373.992,"2,991.936","5,609.880",1
"2,019",2,2,1,71,4,1,3,2,1,676.652,"2,029.956","30,449.340",1
"2,019",2,2,1,71,4,1,3,2,2,390.242,"3,902.420","722,337.942",1
"2,019",2,2,1,71,4,1,4,1,3,810.852,"11,351.928","2,046,590.448",1
"2,019",2,2,1,71,4,1,4,2,2,389.853,"3,118.824","356,715.495",1
"2,019",2,2,1,71,4,1,5,1,1,329.410,658.820,"70,823.150",1
"2,019",2,2,1,71,4,1,5,2,2,390.242,"2,731.694","200,974.630",1
"2,019",2,2,1,71,4,1,5,2,3,810.852,"19,460.448","16,229,202.780",1
"2,019",2,2,1,71,4,1,6,1,2,851.196,"5,958.372","1,553,432.700",1
"2,019",2,2,1,71,4,1,6,2,2,323.904,"2,267.328","393,543.360",1
"2,019",2,2,1,71,4,1,7,1,3,574.007,"9,758.119","1,738,667.203",1
"2,019",2,2,1,71,4,1,7,1,5,810.852,"109,465.020","823,014.780",1
"2,019",2,2,1,71,4,1,9,#NULL!,1,594.441,"1,783.323","542,724.633",1
"2,019",2,2,1,71,4,1,9,1,4,435.151,"24,368.456","544,809.052",1
"2,019",2,2,1,71,5,1,2,2,1,324.875,974.625,"159,188.750",1
"2,019",2,2,1,71,5,1,3,1,2,325.199,"2,276.393","3,256,867.985",1
"2,019",2,2,1,71,5,1,3,2,0,324.875,0.000,"31,837.750",1
"2,019",2,2,1,71,5,1,3,2,1,966.380,966.380,"111,133.700",1
"2,019",2,2,1,71,5,1,4,2,1,"1,259.378","1,259.378","144,828.470",1
"2,019",2,2,1,71,6,1,2,2,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,71,6,1,3,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,71,6,1,6,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,71,6,1,6,2,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,72,1,1,1,1,2,"1,160.108","11,601.080","1,034,816.336",1
"2,019",2,2,1,72,1,1,2,1,2,418.871,"5,026.452","844,025.065",1
"2,019",2,2,1,72,1,1,3,1,2,"4,093.544","25,449.749","3,696,400.435",3
"2,019",2,2,1,72,1,1,3,1,3,"1,270.927","19,063.905","1,444,475.255",2
"2,019",2,2,1,72,1,1,3,2,2,757.850,"7,578.500","385,745.650",1
"2,019",2,2,1,72,1,1,4,1,2,"6,892.898","65,169.537","7,718,271.362",8
"2,019",2,2,1,72,1,1,4,1,3,855.507,"16,272.398","1,635,688.793",2
"2,019",2,2,1,72,1,1,4,1,4,698.121,"23,037.993","115,189.965",1
"2,019",2,2,1,72,1,1,4,2,2,"3,332.285","35,107.911","2,361,919.858",6
"2,019",2,2,1,72,1,1,5,1,2,"3,086.378","24,691.024","3,919,870.796",2
"2,019",2,2,1,72,1,1,5,1,3,698.121,"9,773.694","592,006.608",1
"2,019",2,2,1,72,1,1,6,1,1,"1,106.858","2,213.716","16,602.870",1
"2,019",2,2,1,72,1,1,6,1,2,"2,608.482","22,459.626","1,229,744.580",4
